,Track,Album_Name,Artist,Release_Date,ISRC,All_Time_Rank,Track_Score,Spotify_Streams,Spotify_Playlist_Count,Spotify_Playlist_Reach,Spotify_Popularity,YouTube_Views,YouTube_Likes,TikTok_Posts,TikTok_Likes,TikTok_Views,YouTube_Playlist_Reach,Apple_Music_Playlist_Count,AirPlay_Spins,SiriusXM_Spins,Deezer_Playlist_Count,Deezer_Playlist_Reach,Amazon_Playlist_Count,Pandora_Streams,Pandora_Track_Stations,Soundcloud_Streams,Shazam_Counts,TIDAL_Popularity,Explicit_Track,numero_ligne,Pandora_Track,spotify_artist_id,spotify_followers_feb25,artist_genres
4398,Cham Cham,Baaghi,Meet Bros.,2016-04-09,INS181600477,4543,19.5,21092086,3414,1082794,45.0,0,4131568,461200,15268359,258442943,30817361,1.0,20,0,0,0,2,0,,0,53500,,0,4565,0,0qpsFfOT3SmdGmnyV6rOhS,Error: 429,Error: 429
2820,ýýýý ýýýýýýýýýý,ýýýý ýýýýýýýýýý,ANNA ASTI,2022-06-03,RUA1D2242027,2922,25.8,21081306,7633,496465,51.0,0,962835,31931,3332788,74908911,27887420,20.0,1266,0,0,0,0,0,,0,1180992,,0,2930,0,40YXr3tdSqFv0kfmgjj8vP,Error: 429,Error: 429
2679,I'll Be There,I'll Be There,Robin Schulz,2023-10-13,DEA622302401,2789,26.6,21067560,4684,9704010,,0,70328,0,253568,3385213,33125935,21.0,108458,19,17,0,12,35204,22,0,633019,,0,2786,35204,3t5xRXzsuZmMDkQzgOX35S,Error: 429,Error: 429
1076,Pagli Dekhave Agarbatti,Pagli Dekhave Agarbatti,Neelkamal Singh,2023-09-28,INH102313673,1124,44.8,20981562,379,284348,,0,1275934,0,0,0,182061559,,0,0,0,0,0,0,,0,0,,0,1127,0,2pywmTkxO0H1CY8ZXSJTSC,Error: 429,Error: 429
1780,Sweet Dreams,Sweet Dreams,Koe Wetzel,2024-05-17,USQX92401736,1836,33.9,20827832,2016,9370898,75.0,0,50012,0,0,0,34213155,24.0,163,2,7,0,20,3202724,"2,499",254896,23699,,0,1845,3202724,1Tie3AZgLQZqYEp8Fv4zOZ,Error: 429,Error: 429
4235,OKLOSER,OKLOSER,Doja Cat,2024-04-01,USRC12400591,4362,20.1,20814043,1756,13481516,,0,0,0,401100,1470700,0,15.0,20773,75,17,0,23,133333,287,0,71723,,1,4395,133333,5cj0lLjcoR7YOSnhnX0Po5,Error: 429,Error: 429
2826,Number 2,Number 2 / Never Last,Lil Tecca,2024-05-03,USUM72404634,2914,25.8,20742763,3204,22484728,,0,0,0,0,0,0,11.0,33,4,1,0,6,326922,83,721526,0,,1,2936,326922,4Ga1P7PMIsmqEZqhYZQgDo,Error: 429,Error: 429
2633,Galaxy Express,Galaxy Express - Single,D Gerrard,2024-01-05,THW092305121,2732,26.9,20710234,1513,1465628,61.0,0,370896,0,0,0,736027111,7.0,1203,0,0,0,0,405,,0,58364,,0,2739,405,1k7MP2tMC43vM0b0wg8HHg,Error: 429,Error: 429
2905,Chyba ï¿½ï¿½e z T,Chyba ï¿½ï¿½e z T,MODELKI,2024-04-04,PLUM72400116,3010,25.4,20661452,1206,2480648,69.0,0,214059,0,0,0,0,3.0,779,0,1,0,0,0,,0,88150,,0,3015,0,3cBLJizprytrMpuFbnRnaE,Error: 429,Error: 429
1053,Bubble Gum,How Sweet,NewJeans,2024-05-24,USA2P2414844,1101,45.6,20630900,1536,9077425,76.0,0,119016,0,0,0,0,21.0,3,5,2,0,10,48314,41,53406,33194,,0,1104,48314,6HvZYsbFfjnjFrWF950C9d,Error: 429,Error: 429
2693,ýýýýýýýýýýýýýýýýýý - ýýýý ýýýýýýýý ýýýýýýýý ýýýýýý,ýýýýýýýýýýýýýýýýýý (ýýýý ýýýýýýýý ýýýýýýýý ýýýýýý),Ahmed Saad,2023-06-20,FRX872398704,2781,26.6,20588020,3465,1820609,58.0,0,649493,133700,9283133,274048028,27579261,6.0,1323,0,3,0,0,0,,0,161826,,0,2801,0,5D2ui1KD49TfyCDb35zf5V,Error: 429,Error: 429
1781,Mittelmeer,Mittelmeer,Pashanim,2024-05-23,DECE72400931,1840,33.9,20583156,3159,12002200,76.0,0,53918,0,0,0,0,22.0,775,0,10,0,19,0,,0,24801,,0,1846,0,34LetYSjEuG2fBb4Z8PwPg,Error: 429,Error: 429
938,HEAT STICK,HEAT STICK,Shoreline Mafia,2024-05-10,USAT22402903,979,48.8,20538101,3675,33607850,74.0,0,101311,0,20600,108700,381728,23.0,370,5,5,0,7,1637484,359,1415426,75399,,1,982,1637484,4tYSBptyGeVyZsk8JC4JHZ,Error: 429,Error: 429
2865,IDGAF (feat. Chris Brown and Mariah the Scientist),Tee's Coney Island,Tee Grizzley,2023-11-02,USAT22311000,2973,25.6,20520983,65,29213,,0,0,0,0,0,0,1.0,130720,0,0,0,0,0,,0,0,,0,2975,0,6AUl0ykLLpvTktob97x9hO,Error: 429,Error: 429
3155,Kitchen Stove,Kitchen Stove,Pozer,2024-02-23,GBARL2400167,3266,24.1,20395364,3841,6746386,,0,70627,0,0,0,24444704,4.0,974,0,5,0,16,0,,3472834,54940,,1,3273,0,438fi8qqvXNEPoUrYLIO7J,Error: 429,Error: 429
2145,My Oh My,My Oh My,Ava Max,2024-04-04,USAT22401759,2216,30.4,20012688,2365,37158651,1.0,0,149857,0,0,0,56157311,51.0,22793,21,21,0,67,2730227,323,116573,142814,,0,2219,2730227,4npEfmQ6YuiwW1GpUmaq3F,Error: 429,Error: 429
1351,Whatsapp (Wassam),Whatsapp (Wassam),Gunna,2024-05-03,USAT22403299,1404,39.5,20011325,3854,12725358,,0,99526,0,426700,4100000,1563442,24.0,159,19,9,0,26,410332,91,1363320,44393,,1,1406,410332,2hlmm7s2ICUX0LVIhVFlZQ,Error: 429,Error: 429
2977,Bhai Tera Gunda,Bhai Tera Gunda - Single,Aman Jaji,2023-02-17,FR59R2351699,3079,24.9,19938326,1442,134788,51.0,0,1866540,538,8288,77382,0,,0,0,0,0,1,0,,0,26019,,0,3088,0,3VJGHT0QL4RFU1DVpinyo3,Error: 429,Error: 429
4205,There I Go (feat. J. Cole & Mike WiLL Made-It),There I Go (feat. J. Cole & Mike WiLL Made-It),Gucci Mane,2023-08-25,USAT22308234,4328,20.2,19690183,10081,2873893,48.0,0,141807,2835,513230,5082017,181694453,,81064,659,0,0,0,0,,0,0,,1,4361,0,13y7CgLHjMVRMDqxdx0Xdo,Error: 429,Error: 429
2220,Blicky,Blicky,Fresh X Reckless,2023-01-11,TCAGT2316203,2292,29.9,19617254,6378,749928,40.0,0,119013,2272645,310986195,2956553569,2662671,1.0,95,969,0,0,0,286822,"1,533",0,0,,1,2299,286822,3uB3wq2PdbbQpr3jCsQusC,Error: 429,Error: 429
1394,Mr Pot Scraper,Mr Pot Scraper - Single,Bossman Dlow,2024-02-23,USQX92400597,1446,38.6,19565712,3586,6501678,,0,238892,0,7618281,51520600,189230651,16.0,26,128,5,0,10,2831222,"2,605",3809282,271898,,1,1450,2831222,23xFbA9rYgRX8mreqysWPc,Error: 429,Error: 429
3194,Ruin,Ruin,USHER,2024-02-02,QZS7J2388470,3296,23.9,19485870,2963,10829291,,0,139661,0,0,0,85979923,38.0,37311,155,4,0,32,3504611,728,306630,330495,,0,3313,3504611,23zg3TcAtWQy7J6upgbUnj,Error: 429,Error: 429
1851,Honey Boy (feat. Nile Rodgers & Shenseea),Honey Boy (feat. Nile Rodgers & Shenseea) - Single,Purple Disco Machine,2024-05-03,DEE862400579,1905,33.2,19468909,2924,43639283,73.0,0,20708,0,0,0,777,38.0,13552,0,64,0,21,10518,15,0,134063,,0,1916,10518,2WBJQGf1bT1kxuoqziH5g4,Error: 429,Error: 429
3944,Out Of My Hands,WE STILL DON'T TRUST YOU,Future,2024-04-12,USSM12403103,4062,21.1,19420471,5261,2177045,,0,35442,0,0,0,0,1.0,27,0,0,0,0,149594,198,0,91683,,1,4084,149594,1RyvyyTE3xzB2ZywiAwp0i,Error: 429,Error: 429
849,No Se Vale,un,Camilo,2024-02-07,USSD12400019,883,51.4,19388370,1341,7152408,,0,136351,871174,22013623,441343495,110742872,1.0,1370,0,11,0,0,196350,63,0,42410,,0,887,196350,28gNT5KBp7IjEOQoevXf9N,Error: 429,Error: 429
4212,Bï¿½ï¿½ï¿½n ï¿½ï¿½ï¿½ï¿½ï¿½,Bï¿½ï¿½ï¿½n ï¿½ï¿½ï¿½ï¿½ï¿½i (feat. ,Karik,2023-10-04,VNA112300865,4376,20.1,19247151,3029,964740,57.0,0,396913,0,0,0,2119803,4.0,2,0,0,0,0,0,,0,33574,,0,4368,0,2Bwp23pD4UVsSkchHDZw4F,Error: 429,Error: 429
1043,Sleep Well,Sleep Well - Single,CG5,2024-02-16,USA2P2406901,1086,45.9,19236234,1602,962658,,0,1339987,0,0,0,1352193313,,0,0,0,0,0,516534,"3,014",0,71078,,0,1094,516534,3YJDqtTSjydvUpTvU1fJ6O,Error: 429,Error: 429
4315,Show of Hands,WE STILL DON'T TRUST YOU,Future,2024-04-12,USSM12403211,4487,19.7,19215365,5410,3554627,,0,998,0,0,0,0,8.0,59,0,2,0,2,165446,109,0,44349,,1,4479,165446,1RyvyyTE3xzB2ZywiAwp0i,Error: 429,Error: 429
3000,Miss You - Remix,Miss You (Remix),Oliver Tree,2022-11-11,USAT22220799,3096,24.8,19182347,11089,3350270,50.0,0,3005798,0,0,0,355242805,1.0,23,0,2,0,0,0,,0,32541,,1,3111,0,6TLwD7HPWuiOzvXEa3oCNe,Error: 429,Error: 429
3942,Martini,Martini,Dei V,2024-04-25,QZWA32200524,4073,21.1,19104053,2466,16540673,72.0,0,69075,0,0,0,337420,11.0,24,0,2,0,8,47845,43,184639,65699,,1,4082,47845,2YRyPiW98bpkARAS4B3OQP,Error: 429,Error: 429
3237,Neverender,Neverender,Justice,2024-04-25,FR8EU2300010,3359,23.7,18919068,4186,20278718,74.0,0,18910,0,0,0,0,24.0,2928,10,28,0,107,340402,128,0,73614,,0,3356,340402,1gR0gsQYfi6joyO1dlp76N,Error: 429,Error: 429
3096,hakuna matata,One of Wun,Gunna,2024-05-10,USAT22403439,3212,24.3,18861338,3421,12527571,,0,29123,0,0,0,381728,,1,3,0,0,0,0,,0,0,,1,3213,0,2hlmm7s2ICUX0LVIhVFlZQ,Error: 429,Error: 429
2709,Best For Me,Best For Me,Joyner Lucas,2024-03-18,QM4TX2423210,2798,26.5,18852560,3014,3041643,,0,468752,0,120700,1200000,1283674,10.0,5873,3,6,0,28,8477163,"1,522",0,208479,,1,2818,8477163,6C1ohJrd5VydigQtaGy5Wa,Error: 429,Error: 429
2851,Spring Snow,"Lovely Runner, Pt. 8 (Original Soundtrack)",10CM,2024-05-14,KRA492400665,2968,25.6,18800716,1180,12952009,73.0,0,168846,0,0,0,0,12.0,52,0,0,0,0,4319,12,0,193276,,0,2961,4319,6zn0ihyAApAYV51zpXxdEp,Error: 429,Error: 429
1893,SKEU SKEU (SPEED UP),SKEU SKEU (SPEED UP) (feat. Wilsko & 7ia) - Single,Jogga,2023-09-20,QZTAZ2365806,1956,32.6,18794730,5074,442006,,0,317463,921000,75074468,831341566,55373937,1.0,639,0,1,0,0,0,,0,335476,,0,1961,0,6kByPyGr60aeCsb8TGOWav,Error: 429,Error: 429
3623,Landmines,Landmines,Sum 41,2023-09-27,QMRSZ2302172,3748,22.1,18708085,6754,7014623,,0,145932,0,5671,68136,5104817,14.0,81065,204,4,0,27,2902311,327,0,325793,,1,3753,2902311,0qT79UgT5tY4yudH9VfsdT,Error: 429,Error: 429
727,Bounce When She Walk,Bounce When She Walk,Ohboyprince,2023-02-03,QZFZ72321643,753,55.9,18637452,6915,751599,45.0,0,116631,4038735,280985573,3179523129,0,2.0,1271,51,0,0,0,203441,"1,633",0,1081839,,1,759,203441,7Ck9ZyYvzMnaBQ76ZrSJFI,Error: 429,Error: 429
3578,Take A Bite,Take A Bite,beabadoobee,2024-05-09,GBK3W2402961,3700,22.3,18634348,2529,28016380,78.0,0,68494,0,0,0,110446147,35.0,2559,8,15,0,83,77485,63,0,31394,,0,3708,77485,35l9BRT7MXmM8bv2WDQiyB,Error: 429,Error: 429
4172,Uff Mi Amor,Uff Mi Amor,Lauty Gram,2022-12-27,QZW9N2239197,4297,20.3,18611163,6073,830091,45.0,0,551627,1100000,87867033,1032933643,0,1.0,52,19,0,0,0,9343,,0,199485,,0,4326,9343,6WAnQfBWB7ddhujPsFQ0pG,Error: 429,Error: 429
4105,Love Story,Love Story,Disco Lines,2020-09-22,USUG12003755,4224,20.5,18566967,7400,851076,40.0,0,12007,4189200,555006842,4579547361,144,3.0,1230,0,1,0,0,695957,653,0,86559,,0,4253,695957,5Kmr0b3ip8g9P2i0dLTC3Z,Error: 429,Error: 429
2875,Creatures in Heaven,Creatures In Heaven,Glass Animals,2024-04-03,GBUM72310164,2979,25.5,18564601,3063,11762071,,0,39971,0,0,0,17203895,38.0,20218,3,27,0,42,1071295,313,88252,120498,,0,2985,1071295,4yvcSjfu4PC0CYQyLy4wSq,Error: 429,Error: 429
3741,No Sufrirï¿½ï¿½ por Nadie - R,No Sufrirï¿½ï¿½ por Nadie (Re,Joaquin Guiller,2023-03-03,QZ5AB2358733,3872,21.7,18550706,2537,558526,50.0,0,376830,304800,4292828,117607339,89313707,,6664,0,0,0,2,0,,0,256826,,0,3877,0,2AHbxv3jnfIDz6BmPn979c,Error: 429,Error: 429
319,Full Senyum Sayang,Full Senyum Sayang,Evan Loss,2022-04-28,SGB502213458,333,84.0,18296870,1967,400655,,0,699306,9893499,340731924,6334463728,15197,1.0,295,0,0,0,0,0,,0,24326,,0,333,0,4mzKYnv5GDC0hsEwcnJdjo,Error: 429,Error: 429
388,Oublie-moi,Oublie-moi,Emkal,2022-09-16,FRDDV2200780,405,76.0,17992999,11288,327900,42.0,0,502081,7146060,118925740,2858109417,34801360,1.0,1309,0,1,0,1,0,,0,1860955,,1,406,0,4ZPLdCBeYJBAjsLTWRcZEs,Error: 429,Error: 429
871,Winning Speech,Winning Speech,Karan Aujla,2024-05-16,AUBEC2438671,910,50.6,17917738,938,5754144,73.0,0,488260,0,0,0,19904542,22.0,37,0,0,0,14,0,,97075,44138,,0,912,0,6DARBhWbfcS9E4yJzcliqQ,Error: 429,Error: 429
3810,Five Nights at Freddy's,Five Nights at Freddy's (Original Motion Picture Soundtrack),The Newton Brothers,2023-10-27,USQ4E2205224,3941,21.5,17822349,5850,722543,,0,555249,385700,76117590,591105266,0,2.0,2,0,0,0,0,88794,"1,421",297246,143370,,0,3946,88794,7dlJy6RJTqYprtHmWYBOv3,Error: 429,Error: 429
1412,GASLIGHT,GASLIGHT,INJI,2022-04-14,QZHN32201081,1463,38.3,17756452,8421,1500039,48.0,0,27727,4400171,260882262,5068567775,0,1.0,267,56,0,0,0,29804,,0,186114,,1,1469,29804,0Z4Ir8usNVcAdCSQl0fQki,Error: 429,Error: 429
3381,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,YOUNGOHM,2023-01-25,FR10S2319442,3498,23.1,17745591,2837,283039,47.0,0,1396751,583900,62524027,749416523,0,6.0,32,0,0,0,0,0,,0,62461,,1,3508,0,0AvGycOEDZTaBFLCaiGd9S,Error: 429,Error: 429
2021,Laad Piya Ke,Laad Piya Ke,Raju Punjabi,2022-05-04,INA1I1900134,2087,31.6,17675254,894,101013,55.0,0,1299244,0,0,0,23808458,,0,0,0,0,0,14,,0,65032,,0,2093,14,5RnjdaS0Pqb4KgWvCoohs8,Error: 429,Error: 429
1300,Ronald,Ronald,Falling In Reverse,2024-05-07,USEP42414003,1357,40.3,17589316,3463,4194033,72.0,0,390500,0,0,0,11245138,9.0,355,2,11,0,15,982836,"1,163",129734,168164,,1,1355,982836,2CmaKO2zEGJ1NWpS1yfVGz,Error: 429,Error: 429
2058,Gulabi Sharara,Gulabi Sharara,Inder Arya,2023-07-27,INS7A2500864,2122,31.2,17389541,1613,158758,53.0,0,1776778,70,2742,38956,0,,23,0,0,0,0,0,,0,0,,0,2130,0,5TVRuxsMCXb9bBuUhe484o,Error: 429,Error: 429
690,Karma,Karma,JoJo Siwa,2024-04-05,USSM12401851,716,57.2,17310258,1840,5419557,,0,368031,199600,134373320,1314113353,24645355,20.0,744,12,8,0,18,197930,"8,389",277552,77101,,0,720,197930,2ai8yQyHp5UEjSS5v9g5fP,Error: 429,Error: 429
3844,Percherï¿½,Las Canciones De La Granja De Zenï¿½ï¿½n Vo,El Reino Infantil,2016-11-17,ARF061501325,3988,21.4,17238604,1581,439901,49.0,0,2741076,4008,289571,14803398,0,1.0,5,0,0,0,0,0,,0,23734,,0,3982,0,6EMoWayH9WulC8F8b6m3BH,Error: 429,Error: 429
4307,Cuando La Vida Sea Trago,Cuando La Vida Sea Trago,Carin Leon,2024-04-11,USA2P2419596,4444,19.8,17237503,943,5030772,60.0,0,122453,0,0,0,0,4.0,241,0,6,0,3,2270158,545,0,150270,,1,4471,2270158,66ihevNkSYNzRAl44dx6jJ,Error: 429,Error: 429
3760,WTFYM,WE DON'T TRUST YOU,Future,2024-03-22,USSM12402042,3864,21.7,17192758,5834,2628670,,0,30917,0,0,0,0,4.0,46,0,0,0,0,203787,133,1088152,0,,1,3896,203787,1RyvyyTE3xzB2ZywiAwp0i,Error: 429,Error: 429
1866,ýýýýýýýýýýýý,ýýýýýýýýýýýý,ANNA ASTI,2023-07-14,RUA1D2370675,1922,33.0,17080355,5909,554886,53.0,0,773896,31300,2959139,33547289,435977933,17.0,1220,0,0,0,0,0,,0,1065042,,0,1933,0,40YXr3tdSqFv0kfmgjj8vP,Error: 429,Error: 429
3259,SESSO E SAMBA (feat. Gaia),ICON,Tony Effe,2024-05-22,ITUM72400671,3376,23.6,16883730,865,9889978,69.0,0,51272,0,0,0,0,19.0,1580,0,1,0,24,5,,0,84620,,1,3379,5,6CKch2otN4SPznHf9ms5JF,Error: 429,Error: 429
843,WOKE UP,WOKE UP,XG,2024-05-21,JPB602401462,877,51.5,16684393,1247,25606219,74.0,0,873736,23413,0,0,0,18.0,582,0,2,0,20,30995,102,0,63167,,0,880,30995,0LOK81e9H5lr61HlGGHqwA,Error: 429,Error: 429
2022,Coco Cola,Coco Cola,Ruchika Jangid,2020-09-04,INN172010039,2081,31.6,16483067,1547,487542,53.0,0,4023690,0,0,0,0,,0,0,0,0,0,0,,0,41569,,0,2094,0,5NgijFuMvkarmVkTpCnwjE,Error: 429,Error: 429
2543,OKAY,OKAY (Versions),JT,2024-04-24,USUG12400080,2641,27.4,16446111,1966,36576049,65.0,0,138920,0,0,0,0,33.0,370,29,5,0,42,1687958,"1,032",980462,178540,,1,2646,1687958,39af15p0feaAOdL9DTRj3m,Error: 429,Error: 429
2438,Impossible,Impossible - Single,RIIZE,2024-04-18,KRA302400078,2533,28.2,16327372,987,16575491,69.0,0,364827,5892,11035987,64226700,0,21.0,291,30,6,0,25,19003,18,0,39544,,0,2532,19003,2jOm3cYujQx6o1dxuiuqaX,Error: 429,Error: 429
1854,Love You So,The King Khan & BBQ Show,The King Khan & BBQ Show,2005-01-01,USA3D0700101,1918,33.1,16326628,12434,3542140,44.0,0,122780,35323801,18422696340,214843956590,13579446,9.0,215,17,12,0,12,107438,,0,632600,,0,1919,107438,4n0gvapwYbRpzU5Ov68B6P,Error: 429,Error: 429
617,Hundred Miles (Sped Up Version),Hundred Miles (Sped Up Version) [feat. Gabriela Richardson] - Single,Yall,2023-02-03,ES7002364101,641,59.7,16264949,4532,1638498,48.0,0,35193,4771500,156817500,1820623806,0,2.0,0,0,0,0,0,26640,307,0,235920,,0,645,26640,2ROsVXyodl5y1iX9ZbqFiS,Error: 429,Error: 429
961,"Choli Ke Peeche (From ""Crew"")","Choli Ke Peeche (From ""Crew"") - Single",Diljit Dosanjh,2024-03-20,INT102400983,1006,47.9,16264473,552,6584623,,0,390514,0,0,0,0,1.0,487,0,0,0,11,0,,0,35056,,0,1007,0,2FKWNmZWDBZR4dE5KX4plR,Error: 429,Error: 429
2174,Forget About Us,Forget About Us,Perrie,2024-04-12,GBARL2400078,2245,30.2,16171953,1439,18871474,,0,200833,9253,0,0,143422306,40.0,24806,0,38,0,41,330318,,102129,107402,,0,2249,330318,0o18Cfq9RAxRqi5W4JOEPe,Error: 429,Error: 429
3154,Dilemma,Dilemma,Green Day,2023-12-07,USRE12201093,3268,24.1,15987089,4424,5306843,,0,111954,0,0,0,1730920237,9.0,72182,64,7,0,21,1051867,256,0,183738,,0,3272,1051867,7oPftvlwr6VrsViSDV7fJY,Error: 429,Error: 429
4318,7 Minute Drill,Might Delete Later,J. Cole,2024-04-05,USUG12402413,4494,19.7,15948344,4948,2021225,,0,70258,0,0,0,0,6.0,1052,0,1,0,0,1543917,882,0,101755,,1,4482,1543917,6l3HvQ5sa6mXTsMTB19rO5,Error: 429,Error: 429
4119,Mama (with Skilla Baby & Tay B),Mama (with Skilla Baby & Tay B),Rob49,2023-08-04,USA2P2330132,4240,20.5,15885603,5781,2276683,53.0,0,103569,26380,2629769,17072834,0,4.0,49615,111,2,0,3,4964003,"2,127",4147498,692423,,1,4267,4964003,1jBoSSrbz9n4ehQWA4cZgB,Error: 429,Error: 429
4081,Bori,Bori (feat. Lenier),6ix9ine,2023-03-31,QZJ842002915,4206,20.6,15856627,4695,494348,,0,1598098,588200,46238462,830680479,0,,118,0,1,0,0,466750,506,0,424524,,0,4227,466750,7gZfnEnfiaHzxARJ2LeXrf,Error: 429,Error: 429
846,El Beneficio De La Duda,El Beneficio De La Duda,Grupo Firme,2024-05-28,USA2P2433586,880,51.4,15557247,446,37375496,73.0,0,216933,0,0,0,0,9.0,48,0,5,0,11,489897,651,19233,91868,,0,883,489897,1dKdetem2xEmjgvyymzytS,Error: 429,Error: 429
2083,"Kallo(Feat.Ajay Hooda,Pooja Hooda)","Kallo(Feat.Ajay Hooda,Pooja Hooda)",Komal Choudhary,2023-10-25,INT502310027,2146,31.0,15483918,978,136801,,0,831982,0,0,0,880969649,1.0,0,0,0,0,0,0,,0,0,,0,2155,0,3NDoCvXtQOPngtgRsqjcd3,Error: 429,Error: 429
1279,"Earth, Wind & Fire",HOW?,BOYNEXTDOOR,2024-04-15,USA2P2409361,1328,40.8,15434400,1054,10955415,,0,370143,0,983067,4691841,948223,10.0,232,0,4,0,26,9197,71,0,39073,,0,1334,9197,4hnHLgMSOiqERWBL4jINP1,Error: 429,Error: 429
1789,Little Life,Little Life,Cordelia,2023-10-19,QZTB32354348,1844,33.8,15433188,5294,5121873,,0,47307,1112614,310478118,2139918587,3395360,10.0,250,0,5,0,5,48577,571,0,165267,,0,1854,48577,07Hw5MsrlNyfsE1UT40FL4,Error: 429,Error: 429
2557,Elini Ver,Elini Ver,Amo988,2024-05-15,TRBUL2400025,2637,27.4,15352061,639,5601320,72.0,0,76636,0,0,0,0,12.0,390,0,2,0,0,0,,0,130733,,0,2661,0,05c2IUQGegTcqtWeWwuJ06,Error: 429,Error: 429
4053,The American Dream Is Killing Me,The American Dream Is Killing Me,Green Day,2023-10-24,USRE12300349,4181,20.7,15336055,4793,2283611,1.0,0,104259,142,187968,13261497,17026658,18.0,81755,192,7,0,23,844692,298,0,181059,,1,4199,844692,7oPftvlwr6VrsViSDV7fJY,Error: 429,Error: 429
3557,Suano,Suano - Single,NTG,2024-03-24,TCAIA2470789,3656,22.4,15333864,1439,35368637,71.0,0,86574,121600,0,0,3407832,6.0,190,0,5,0,1,0,,0,122965,,1,3686,0,6GlX3FdCQrMftGfVaWcmPZ,Error: 429,Error: 429
2257,Sexy to Someone,Sexy to Someone,Clairo,2024-05-23,USA2P2416224,2329,29.6,15290073,2626,37148745,74.0,0,33597,0,0,0,0,53.0,1091,2,27,0,108,61624,50,30495,19920,,0,2337,61624,3l0CmX0FuQjFxr8SK7Vqag,Error: 429,Error: 429
474,"This Is The Thanks I Get?! - From ""Wish""","This Is The Thanks I Get?! (From ""Wish"")",Chris Pine,2023-10-25,USWD12328244,492,69.4,15090071,1405,7665573,,0,49281,2600000,15257747,182005109,297428,16.0,11,0,1,18,7,572150,"1,913",0,25335,,0,493,572150,5ueYs7bR3niiOeZdOSge5e,Error: 429,Error: 429
4120,"I'm A Star - From ""Wish""","I'm A Star (From ""Wish"")",Wish - Cast,2023-11-08,USWD12328243,4249,20.5,15085389,1102,7158675,,0,2536,659400,688861,16745620,0,8.0,14,0,1,18,0,285437,539,0,25910,,0,4268,285437,5OLl3QAQOcnab5ofRR05jM,Error: 429,Error: 429
2538,Nice to Meet You,Nice to Meet You,Imagine Dragons,2024-05-24,USUM72404007,2623,27.5,15062636,1446,39911356,75.0,0,112133,1034,570876,6372350,112054624,40.0,258,0,29,0,29,1020471,224,0,27497,,0,2640,1020471,53XhwfbYqKCa1cC15pYq2q,Error: 429,Error: 429
516,Anabella,Anabella,Khaid,2023-07-14,US23A1566792,536,66.3,14645123,2424,586834,52.0,0,194782,3325481,18297800,222489625,55637507,6.0,1101,0,0,0,0,57777,,0,982458,,1,537,57777,2mM6BxFQCd6BHzW4W7VhQP,Error: 429,Error: 429
4194,ýýýýýýýý,ýýýýýýýý,Jah Khalib,2022-12-02,RUA322205221,4322,20.2,14566339,6708,323589,48.0,0,555196,241540,14527098,166606107,0,7.0,1067,0,0,0,0,0,,0,989901,,0,4350,0,4TjXA854eWs8P5EBgCbQmv,Error: 429,Error: 429
2341,November Rain (2022 Version),November Rain / Double Talkin' Jive / You Could Be Mine,Guns N' Roses,2022-11-04,USUG12200195,2420,29.0,14394612,2572,13575009,53.0,0,0,0,0,0,0,16.0,1885,0,2,0,11,158428263,"255,845",0,122032,,0,2427,158428263,3qm84nBOXUEQ2vnTfUTTFC,Error: 429,Error: 429
3536,Razzi Bolja,Razzi Bolja,Harjeet Deewana,2021-01-17,ING582100020,3664,22.4,14329936,1206,238098,51.0,0,2438665,189,14251,249060,0,,0,0,0,0,0,0,,0,38084,,0,3665,0,52WTfz46yNwmbdBKkOYeUv,Error: 429,Error: 429
2890,Dale Don Dale,Dale Don Dale,ElMusto,2024-05-17,TRADS2300163,2978,25.5,14289955,745,4805106,71.0,0,73479,0,0,0,0,4.0,268,0,2,0,0,0,,0,61976,,0,3000,0,1Tjaa3WWIVU00kfZ8Dvpcl,Error: 429,Error: 429
2531,HE KNOWS (feat. Lil Nas X),HE KNOWS (feat. Lil Nas X),Camila Cabello,2024-05-10,USUG12402116,2632,27.5,14234598,1591,38201815,,0,231932,0,0,0,134773880,31.0,6010,22,44,0,66,250375,112,0,35203,,1,2632,250375,4nDoRrQiYLoBzwC5BhVJzF,Error: 429,Error: 429
1235,Attitude (feat. Charlie Wilson & Cash Cobain),Attitude (feat. Charlie Wilson & Cash Cobain),Don Toliver,2024-05-22,USAT22402817,1281,41.6,14204736,2162,41453309,,0,77878,0,0,0,19998473,25.0,1129,13,10,0,38,824554,166,730562,0,,1,1288,824554,4Gso3d4CscCijv0lmajZWs,Error: 429,Error: 429
2748,Sï¿½ï¿½PER ULTRA ,Sï¿½ï¿½PER ULTRA ,Picus,2023-04-15,MXUM72300426,2844,26.2,14167450,963,227636,56.0,0,1783107,0,10206545,145453664,80150371,,374,0,0,0,1,0,,0,55529,,0,2857,0,2BUqEy3gCJYDKmKqV06Ojt,Error: 429,Error: 429
2159,Chakalitos,Chakalitos,Angi Fire,2023-07-22,USMH92305308,2229,30.3,14137400,1570,171193,10.0,0,1754240,0,71,1172,4356346,,267,0,0,0,0,0,,0,154184,,0,2234,0,73YwEbcEC1sbvdO05F61Dt,Error: 429,Error: 429
